user	postsNum	followersNum	followingNum	hasLocation	AtUserNum	AtUserPostsNum	AtUserFollowerNum	AtUserFollowingNum	hashTagNum	hashTagPostsNum	likeNum
brunotonioliofficial	385	113k	257	0	3	385;385;385;	113k;113k;113k;	257;257;257;	1	9,668,799	1,583
brunotonioliofficial	385	113k	257	0	1	1,758;	51.9k;	954;	1	121,687	1,071
brunotonioliofficial	385	113k	257	0	19	125;474;69;67;769;385;108;49;385;0;118;409;272;172;118;1,340;385;125;	291;536;700;70;745;113k;405;89;113k;37;554;467;486;1,006;428;464;113k;290;	423;505;404;139;894;257;368;183;257;1,372;287;781;857;550;1,103;619;257;598;	1	497,941	4,325
brunotonioliofficial	385	113k	257	0	6	646;2,295;380;1,019;1;	970k;357;183;1,502;560;	87;424;1,590;718;566;	1	423,714,771	4,196
brunotonioliofficial	385	113k	257	0	4	385;196;385;385;	113k;450;113k;113k;	257;545;257;257;	0		1,942
brunotonioliofficial	385	113k	257	0	2	966;160;	99.4k;8,079;	1,047;212;	1	54,334,020	3,199
brunotonioliofficial	385	113k	257	0	2	385;125;	113k;290;	257;598;	1	423,714,770	4,302
brunotonioliofficial	385	113k	257	0	25	441;385;12;3,956;266;229;125;402;74;646;9;35;63;54;37;92;0;266;104;748;81;224;55;	234;113k;600;401;371;144;522;104;214;253;272;1,078;746;353;129;119;12;117;413;63;320;248;105;	1,180;257;390;2,412;1,033;523;543;125;320;679;462;1,004;1,169;904;1,095;325;18;201;470;704;2,416;469;742;	1	1,749,862	3,745
brunotonioliofficial	385	113k	257	0	2	385;	113k;	257;	1	357,874	2,983
brunotonioliofficial	385	113k	257	0	5	1,054;385;1,019;1,054;	944k;113k;1,502;944k;	2,460;257;718;2,460;	0		2,674
brunotonioliofficial	385	113k	257	0	4	385;75;385;385;	113k;76.6k;113k;113k;	257;106;257;257;	1	3,937	1,749
brunotonioliofficial	385	113k	257	0	8	5,321;1,910;53;44;435;0;222;2,462;	1,875;540;187;104;93;15;272;488;	220;1,477;548;88;338;949;439;889;	2	1,858,31616,242,403	5,130
brunotonioliofficial	385	113k	257	0	4	842;837;385;1,443;	14.4m;958;113k;228;	0;588;257;378;	0		3,994
kevinhart4real	5,389	59.1m	468	0	4	1,520;5,389;79;32;	2.5m;59.1m;656;205;	503;468;555;333;	1	37,074	377,169
kevinhart4real	5,389	59.1m	468	0	1	886;	182;	292;	4	514,09221,38016,895592	138,701
kevinhart4real	5,389	59.1m	468	0	3	5,389;5,389;5,389;	59.1m;59.1m;59.1m;	468;468;468;	3	21,380514,09216,895	203,791
kevinhart4real	5,389	59.1m	468	0	3	47;5,389;113;	2.1m;59.1m;593;	4,048;468;610;	1	514,092	196,740
kevinhart4real	5,389	59.1m	468	0	7	1,148;5,389;5,389;272;5,389;3,571;5,389;	516k;59.1m;59.1m;168;59.1m;106m;59.1m;	3,113;468;468;276;468;241;468;	2	514,0929,583	279,792
kevinhart4real	5,389	59.1m	468	0	5	36;5,389;5,389;7,576;15;	127;59.1m;59.1m;2.7m;345;	99;468;468;5,808;352;	3	514,09221,3809,583	362,594
kevinhart4real	5,389	59.1m	468	0	3	3,571;5,389;5,389;	106m;59.1m;59.1m;	241;468;468;	2	16,89521,380	243,520
kevinhart4real	5,389	59.1m	468	0	6	25;5,389;60;329;5,389;5,389;	496;59.1m;463;186;59.1m;59.1m;	372;468;280;264;468;468;	4	21,38016,895592237,380	178,412
kevinhart4real	5,389	59.1m	468	0	11	5,389;1,340;5,389;4,141;1;628;438;385;5,389;458;115;	59.1m;299k;59.1m;924k;497k;21.9k;829;1,974;59.1m;269;120;	468;167;468;580;124;10;820;718;468;428;206;	4	21,38016,895592514,092	311,398
kevinhart4real	5,389	59.1m	468	0	8	5,389;710;8;34;5,389;2;5,389;5,389;	59.1m;180;121;1,062;59.1m;247;59.1m;59.1m;	468;678;793;682;468;291;468;468;	2	19415,054	673,525
kevinhart4real	5,389	59.1m	468	0	20	2;3,369;7,576;439;7,576;7,576;7,576;5,389;7,576;5,389;3,571;8;5,389;13;26;26;7,576;3,571;7,576;821;	2,014;152k;2.7m;56;2.7m;2.7m;2.7m;59.1m;2.7m;59.1m;106m;667;59.1m;55;61;61;2.7m;106m;2.7m;270;	27;610;5,808;131;5,808;5,808;5,808;468;5,808;468;241;335;468;240;109;109;5,808;241;5,808;763;	2	306,19044,685	255,271
kevinhart4real	5,389	59.1m	468	0	7	3,369;193;35;13;1,325;142;145;	152k;621;1,018;1,411;16.9k;1,665;1,049;	610;1,186;1,274;3,035;6,910;625;1,032;	3	133,37537,074488,383	650,300
kevinhart4real	5,389	59.1m	468	0	3	1;741;7,576;	42;119k;2.7m;	84;1,149;5,808;	3	37,0746,0095	782,826
kevinhart4real	5,389	59.1m	468	0	12	1,970;5,389;532;120;1,989;5,389;791;5,389;5,389;122;391;5,389;	42.2k;59.1m;415;416;317;59.1m;350;59.1m;59.1m;463;768;59.1m;	1,231;468;839;254;613;468;497;468;468;820;2,038;468;	5	514,09221,38016,895237,380592	288,764
kevinhart4real	5,389	59.1m	468	0	8	26;26;31;26;31;26;31;7;	16;16;122;16;122;16;122;343;	2;2;369;2;369;2;369;499;	3	37,07421,380514,092	673,214
kevinhart4real	5,389	59.1m	468	0	3	1,520;85;	2.5m;7,934;	503;5,904;	3	37,0742008,354,232	932,621
kevinhart4real	5,389	59.1m	468	0	10	1;5,389;5,389;14;9;5,389;5,389;5,389;1,325;167;	3;59.1m;59.1m;89;428;59.1m;59.1m;59.1m;16.9k;163;	10;468;468;196;580;468;468;468;6,910;162;	4	514,09216,895237,380592	121,651
kevinhart4real	5,389	59.1m	468	0	14	2,019;5,389;7,576;1,334;4,519;3,999;34;0;267;791;11;5,389;5,389;1,334;	325k;59.1m;2.7m;583k;102k;3,196;1,314;52;1,233;151k;257;59.1m;59.1m;583k;	828;468;5,808;680;790;403;1,100;31;110;123;322;468;468;680;	5	49,045,7103,009,27962,5657,798,99644,684	173,712
kevinhart4real	5,389	59.1m	468	0	5	727;4;1,325;268;5,389;	511;30;16.9k;390;59.1m;	519;36;6,910;388;468;	4	21,38016,895514,0922,067,484	280,874
kevinhart4real	5,389	59.1m	468	0	4	1,184;24;213;5,389;	295;1,129;232;59.1m;	420;1,133;388;468;	3	37,0751,924,65823,473,833	790,230
billboard	10,499	4.3m	474	1	10	354;9;0;175;154;3;52;10;9;175;	17.5k;453;0;4,089;108m;250;304;78;453;4,089;	977;396;450;1,063;0;178;288;36;396;1,063;	0		59,559
billboard	10,499	4.3m	474	0	6	3;10,499;10,499;1,915;36;10;	212;4.3m;4.3m;10.6k;56;78;	181;474;474;1,360;99;36;	1	436,103	23,089
billboard	10,499	4.3m	474	0	4	14;6;26;43;	324;65;125;152;	753;116;393;434;	1	436,112	101,752
billboard	10,499	4.3m	474	0	8	2,166;747;0;272;10,499;4;726;4;	7,590;272;138;554k;4.3m;386;17.1m;35;	943;1,087;95;5;474;319;85;36;	1	436,119	32,955
billboard	10,499	4.3m	474	0	7	14;1,596;1;25;1,596;178;1;	486;19.9m;21;28.7m;19.9m;10.5k;21;	473;423;61;29;423;443;61;	1	436,133	91,056
billboard	10,499	4.3m	474	0	6	354;474;618;334;757;902;	17.5k;3,607;1,522;15.5k;3,529;461;	977;2,841;1,505;1,770;1,825;1,186;	1	436,141	13,550
billboard	10,499	4.3m	474	0	6	10,499;2,415;2,069;126;5;31;	4.3m;4.2m;2.8m;1,063;113;437;	474;1,836;0;863;127;672;	1	436,149	19,952
billboard	10,499	4.3m	474	1	4	1,447;354;1,447;670;	7.6m;17.5k;7.6m;4,589;	298;977;298;1,723;	0		11,919
billboard	10,499	4.3m	474	0	4	2,131;1,367;237;2,131;	643k;5.5m;326;643k;	410;374;629;410;	1	436,161	27,271
billboard	10,499	4.3m	474	1	3	2,656;354;2,656;	7m;17.5k;7m;	523;977;523;	0		12,575
billboard	10,499	4.3m	474	1	9	1,195;10,499;2,249;99;65;129;65;129;10,499;	733k;4.3m;416;2,632;3.5m;2.4m;3.5m;2.4m;4.3m;	403;474;413;2,328;831;21;831;21;474;	1	436,166	56,163
billboard	10,499	4.3m	474	1	4	354;10,499;938;938;	17.5k;4.3m;3m;3m;	977;474;1,292;1,292;	0		16,744
billboard	10,499	4.3m	474	0	8	2;261;26;36;11;15;9;486;	106;1,206;239;56;964;929;462;28.7k;	142;1,098;347;99;908;488;202;977;	0		37,716
billboard	10,499	4.3m	474	0	5	180;1,030;2,915;1,071;362;	24.8k;182;56.1k;1,207;277;	637;1,583;978;3,685;450;	1	436,194	30,074
billboard	10,499	4.3m	474	0	6	63;2,063;113;2,063;44;889;	5.1m;67.8m;2,144;67.8m;447;192;	41;379;1,589;379;499;655;	1	436,196	105,200
billboard	10,499	4.3m	474	0	5	1,596;32;32;82;1,596;	19.9m;402;402;2,346;19.9m;	423;198;198;1,195;423;	1	436,206	68,667
billboard	10,499	4.3m	474	0	6	20;98;154;18;154;	132;647;108m;559;108m;	97;909;0;1,728;0;	1	436,212	131,405
billboard	10,499	4.3m	474	0	4	65;65;65;938;	3.5m;3.5m;3.5m;3m;	831;831;831;1,292;	1	436,219	56,147
billboard	10,499	4.3m	474	0	11	6;113;6;1;113;261;0;43;38;21;36;	207;114;126;122;114;142;539;82;1,075;326;388;	1,202;120;541;116;120;399;106;1,047;1,774;237;365;	1	436,224	156,216
billboard	10,499	4.3m	474	0	5	4,346;23;22;103;1,141;	99.8m;1,004;255;609;2,757;	96;94;1,034;359;998;	2	57,467436,237	30,010
billboard	10,499	4.3m	474	0	3	2;2;1,170;	110;110;705k;	150;150;1,839;	1	436,240	69,232
billboard	10,499	4.3m	474	0	0				1	436,242	74,874
billboard	10,499	4.3m	474	0	10	0;15;268;306;2,343;101;330;90;2,343;619;	18;118;495;2,147;10.8m;85;421;2,557;10.8m;507;	198;52;525;956;739;2,165;377;1,944;739;743;	1	436,246	52,964
billboard	10,499	4.3m	474	0	6	938;768;113;26;15;44;	3m;1,065;396;739;1,351;1,276;	1,292;1,003;554;144;363;1,744;	1	436,263	39,416
billboard	10,499	4.3m	474	0	3	485;14;485;	3.4m;93;3.4m;	23;45;23;	1	436,267	26,590
people	13,391	4.4m	1,088	0	9	76;664;1,987;154;76;76;93;154;6;	83;101;397;108m;83;83;92;108m;93;	382;222;843;0;382;382;460;0;119;	2	13,679,259436,275	40,763
people	13,391	4.4m	1,088	0	24	1,939;236;3;959;250;52;594;848;236;160;8;113;18;19;1;18;6;19;14;13,391;2;14;236;848;	261k;986;9;173;79;69;111;172;986;661;691;189;113;340;69;347;425;117;66;4.4m;1;371;986;172;	92;1,000;43;967;370;336;510;747;1,000;1,013;332;454;99;404;23;509;905;101;51;1,088;55;559;1,000;747;	2	433,107327,154	75,715
people	13,391	4.4m	1,088	0	5	3,285;3,285;832;586;56;	17.2m;17.2m;159;266;254;	880;880;655;736;94;	3	111,769568,35116,335,059	100,438
people	13,391	4.4m	1,088	0	12	159;50;6;386;8,502;331;371;276;145;276;145;1,514;	106;77;115;680;464;137;994;199;183;199;183;103;	298;202;377;662;176;288;943;1,072;1,056;1,072;1,056;486;	2	327,158433,113	63,822
people	13,391	4.4m	1,088	0	7	6,613;827;540;42;48;72;1,059;	887;21k;910;160;98;69;258;	1,444;7,504;822;368;663;57;307;	2	433,115327,163	134,897
people	13,391	4.4m	1,088	0	1	47;	245;	584;	0		151,166
people	13,391	4.4m	1,088	0	10	511;967;601;1,323;22;323;95;445;17;476;	401;3,500;314;576;590;195;35;902;266;294;	384;4,616;498;1,257;320;300;912;555;338;680;	2	158,496433,117	168,991
people	13,391	4.4m	1,088	1	3	20;95;136;	542;35;765;	382;912;949;	1	158,496	157,157
people	13,391	4.4m	1,088	1	13	83;142;362;147;3,825;83;941;0;11;1,776;11;1,776;11;	135;215;682;351;88;135;214;5;8;114;8;114;18;	684;197;558;312;252;684;338;34;61;232;61;232;19;	0		143,215
people	13,391	4.4m	1,088	1	7	32;353;496;32;496;371;496;	129;214;371;129;371;197;371;	455;327;464;455;464;373;464;	1	1,184,869	102,895
people	13,391	4.4m	1,088	1	11	24;371;0;639;1,979;864;24;10;18;31;365;	35;197;4;372;473;634;161;547;1,122;24;129;	236;373;145;337;293;377;202;455;673;284;175;	1	1,184,874	90,247
people	13,391	4.4m	1,088	1	2	152;316;	190;121;	183;368;	2	313,440433,126	137,492
people	13,391	4.4m	1,088	1	10	48;462;814;140;1,753;48;843;842;63;8;	1,055;471;536;213;837;1,055;224;14.4m;257;26;	893;693;2,363;686;780;893;216;0;208;193;	1	1,184,899	110,592
people	13,391	4.4m	1,088	0	4	418;0;348;78;	155;31;366;128;	513;1,102;200;549;	0		32,252
iheartradio	7,691	1.2m	1,994	0	4	27;12;1,596;231;	90;116;19.9m;606;	60;180;423;705;	1	436,393	7,479
iheartradio	7,691	1.2m	1,994	0	8	367;18;122;333;274;274;367;21;	10.4m;494;372;12;582;582;10.4m;169;	1;633;789;412;2,276;2,276;1;161;	1	436,397	6,842
iheartradio	7,691	1.2m	1,994	0	2	148;160;	165;504;	463;2,194;	1	436,403	19,970
iheartradio	7,691	1.2m	1,994	0	4	1,844;938;51;1,844;	31.2m;3m;242;31.2m;	728;1,292;677;728;	0		12,443
iheartradio	7,691	1.2m	1,994	0	10	63;2,063;63;2,063;63;2,063;54;278;373;278;	5.1m;67.8m;5.1m;67.8m;5.1m;67.8m;335;71;103;71;	41;379;41;379;41;379;985;140;789;140;	0		5,466
iheartradio	7,691	1.2m	1,994	0	4	938;65;3;2,277;	3m;3.5m;204;17.6k;	1,292;831;1,062;148;	1	436,414	6,733
iheartradio	7,691	1.2m	1,994	0	7	1,844;7;4;156;1,844;1,844;7,691;	31.2m;294;1,084;592;31.2m;31.2m;1.2m;	728;752;881;283;728;728;1,994;	1	436,420	11,412
iheartradio	7,691	1.2m	1,994	0	4	3,432;9;3;3,432;	119m;932;768;119m;	1,344;867;283;1,344;	1	436,435	9,912
iheartradio	7,691	1.2m	1,994	0	0				1	436,438	4,403
iheartradio	7,691	1.2m	1,994	0	3	154;10;154;	108m;789;108m;	0;4,621;0;	1	436,439	19,284
iheartradio	7,691	1.2m	1,994	0	3	17;2;98;	356;239;105;	935;139;98;	1	436,442	18,714
iheartradio	7,691	1.2m	1,994	0	0				1	436,447	11,743
iheartradio	7,691	1.2m	1,994	0	0				1	436,453	6,861
iheartradio	7,691	1.2m	1,994	0	9	58;239;0;134;119;11;627;190;13;	289;471;223;1,122;448;139;459;1,245;1,654;	443;293;281;701;642;194;487;748;2,218;	1	436,457	8,104
iheartradio	7,691	1.2m	1,994	0	1	2,343;	10.8m;	739;	1	436,463	7,830
iheartradio	7,691	1.2m	1,994	0	7	485;5;485;537;485;2;	3.4m;350;3.4m;302;3.4m;395;	23;198;23;386;23;529;	1	436,467	5,940
iheartradio	7,691	1.2m	1,994	0	6	7,691;7,691;1,844;24;23;84;	1.2m;1.2m;31.2m;680;489;647;	1,994;1,994;728;434;812;1,136;	1	436,476	19,453
iheartradio	7,691	1.2m	1,994	0	16	187;140;102;15;377;26;133;60;1,144;1,144;6;23;8;27;11;367;	209;225;225;205;161;142;183;182;441;441;986;1,524;131;310;862;10.4m;	489;1,274;414;204;198;138;259;819;593;593;1,239;1,520;200;344;2,488;1;	1	436,488	8,815
iheartradio	7,691	1.2m	1,994	0	1	54;	1,247;	3,360;	0		2,718
iheartradio	7,691	1.2m	1,994	0	5	1,147;712;2;48;711;	4,916;5,918;14;1,556;5,918;	919;1,190;319;267;1,190;	0		3,534
iheartradio	7,691	1.2m	1,994	0	1	2,424;	847k;	1,336;	0		1,884
iheartradio	7,691	1.2m	1,994	0	7	1,599;13;4,346;345;7,691;0;7;	1,217;227;99.8m;667;1.2m;119;28;	1,860;192;97;318;1,994;188;434;	0		12,434
iheartradio	7,691	1.2m	1,994	0	2	1,048;179;	471;503;	241;627;	0		4,446
iheartradio	7,691	1.2m	1,994	0	7	472;185;41;414;716;170;37;	36.4k;314;222;127;373;174;1,141;	648;979;422;1,248;765;158;271;	0		32,619
iheartradio	7,691	1.2m	1,994	0	15	1;54;4;1,685;40;54;4;11;7;11;7;11;1,763;2;77;	301;140;306;1.2m;121;140;1,365;69;53;69;53;69;3,787;441;104;	2,080;262;736;1,039;147;262;876;322;155;322;155;322;7,439;398;276;	0		10,610
iheartradio	7,691	1.2m	1,994	0	11	318;697;3,859;697;1,844;154;630;1,432;1,167;984;140;	584;466;856;466;31.2m;108m;854k;137m;8.2m;1,041;662;	4,495;335;1,213;335;728;0;174;36;371;806;724;	0		29,434
iheartradio	7,691	1.2m	1,994	0	2	126;7,691;	372;1.2m;	1,194;1,994;	1	76,522	1,704
cherylburke	2,301	436k	295	0	10	2,740;297;2,301;439;1,587;2,301;2,301;2,301;2,301;2,301;	484;387;436k;72.4k;842k;436k;436k;436k;436k;436k;	875;698;295;815;903;295;295;295;295;295;	3	2,60058612,866,936	15,135
cherylburke	2,301	436k	295	0	1	2,301;	436k;	295;	1	3,159,359	32,110
cherylburke	2,301	436k	295	0	13	448;466;2,301;105;129;298;1,190;7;58;209;549;317;46;	1,549;228;436k;1,374;1,576;179;333;16;156;588;1,383;1,737;1,129;	1,066;264;295;999;1,085;1,997;334;11;715;703;886;1,449;1,028;	1	423,714,833	52,574
cherylburke	2,301	436k	295	0	16	2,873;9;2,350;485;242;2,873;2,301;1,008;42;10;2,873;1,005;28;201;173;32;	1m;112;319;413;259;1m;436k;95;75;186;1m;310;862;193;168;254;	551;222;947;414;324;551;295;78;95;211;551;292;100;363;295;418;	1	100,786	2,532
cherylburke	2,301	436k	295	0	12	8,471;716;383;890;918;794;8,471;5;292;2,301;32;2,301;	2.3m;35k;88.5k;405k;35.2k;114;2.3m;106;88;436k;85;436k;	636;149;610;480;209;352;636;567;239;295;72;295;	1	185,419,600	11,298
cherylburke	2,301	436k	295	0	0				1	8,354,231	8,192
cherylburke	2,301	436k	295	0	4	1,525;95;2,301;2,032;	29.4k;408;436k;148k;	1,873;68;295;951;	3	41,797,50814,948,58216,242,486	7,870
cherylburke	2,301	436k	295	0	9	1,090;4,211;1,169;976;1,629;623;119;392;2,301;	53.3k;1.3m;820k;206k;10k;94;856;3,013;436k;	75;282;1,063;980;749;435;257;1,323;295;	1	65,695	4,115
cherylburke	2,301	436k	295	0	6	1,227;31;94;2,301;2,301;2,850;	177k;978;133;436k;436k;424;	378;2,214;238;295;295;1,363;	0		13,743
cherylburke	2,301	436k	295	0	3	2,301;2,301;2,301;	436k;436k;436k;	295;295;295;	3	14,65238,490,1792,911,806	21,588
cherylburke	2,301	436k	295	0	4	2,301;6,549;2,301;2,301;	436k;146k;436k;436k;	295;1,036;295;295;	2	3,930379	39,940
cherylburke	2,301	436k	295	0	9	2,301;56;2,301;2,301;217;981;299;174;2,301;	436k;118k;436k;436k;1,032;252;149;784;436k;	295;130;295;295;580;677;1,669;957;295;	3	1,620145,566288,486	90,826
cherylburke	2,301	436k	295	0	3	2,301;2,301;2,301;	436k;436k;436k;	295;295;295;	2	1,400,0522,037,870	6,971
cherylburke	2,301	436k	295	0	5	197;84;570;2,301;2,301;	45;136;427;436k;436k;	75;2,257;1,025;295;295;	2	839628,939	9,884
cherylburke	2,301	436k	295	0	7	5,597;2,301;2,301;2,301;2,301;1,509;2,301;	7.2m;436k;436k;436k;436k;479;436k;	391;295;295;295;295;1,147;295;	0		12,473
cherylburke	2,301	436k	295	0	4	2,301;2,301;2,301;0;	436k;436k;436k;69;	295;295;295;0;	2	423,714,811729,023	5,056
cherylburke	2,301	436k	295	0	3	112;1,068;1,068;	206;502;502;	463;958;958;	2		29,739
cherylburke	2,301	436k	295	0	6	449;120;1,186;1,728;2,301;2,301;	181;62;360;497;436k;436k;	1,274;145;202;843;295;295;	2	4,1624,462,565	18,468
cherylburke	2,301	436k	295	0	18	928;135;4,245;657;537;2;69;449;6,933;468;31;199;236;468;31;49;236;217;	627k;66.3k;327;138;409;163;1,135;181;509;513;617;630;554;513;617;256;554;1,032;	107;30;972;192;1,091;148;542;1,274;1,885;641;489;726;678;641;489;523;678;580;	3	4,16217,671,6744,462,564	11,058
cherylburke	2,301	436k	295	0	4	2,301;1,103;2,301;2,301;	436k;6,993;436k;436k;	295;1,934;295;295;	0		6,916
cherylburke	2,301	436k	295	0	9	783;2,530;494;1,956;74;5,280;2,301;2,301;109;	934;207;153;181;262;1,423;436k;436k;390;	877;501;326;323;1,152;3,858;295;295;663;	0		3,117
cherylburke	2,301	436k	295	0	1	2,301;	436k;	295;	0		6,636
cherylburke	2,301	436k	295	0	6	2,301;116;2,339;2,301;3;2,301;	436k;861;1,477;436k;124;436k;	295;6,045;960;295;920;295;	2	2611,772,023	3,608
sayhop	1,517	250k	1,146	1	26	524;524;524;524;1,517;524;524;524;524;524;1,517;524;524;524;524;524;524;524;524;524;524;524;524;524;527;524;	333k;333k;333k;333k;250k;333k;333k;333k;333k;333k;250k;333k;333k;333k;333k;333k;333k;333k;333k;333k;333k;333k;333k;333k;227;333k;	549;549;549;549;1,146;549;549;549;549;549;1,146;549;549;549;549;549;549;549;549;549;549;549;549;549;759;549;	0		11,592
sayhop	1,517	250k	1,146	0	13	1,517;7;1,517;47;1,517;57;224;180;2,207;1,517;13;1,517;1,517;	250k;834;250k;923;250k;156;11.7k;967;13.3k;250k;154;250k;250k;	1,146;893;1,146;582;1,146;160;217;1,189;1,589;1,146;362;1,146;1,146;	0		18,416
sayhop	1,517	250k	1,146	0	1	1,517;	250k;	1,146;	1	124	11,445
sayhop	1,517	250k	1,146	1	6	1,517;1,517;1,517;297;400;1,517;	250k;250k;250k;1,361;406;250k;	1,146;1,146;1,146;1,201;2,660;1,146;	0		17,243
sayhop	1,517	250k	1,146	1	3	1,517;1,067;1,728;	250k;1,103;968;	1,146;965;1,154;	0		17,469
sayhop	1,517	250k	1,146	1	4	2,207;634;2,207;1,517;	13.3k;1,296;13.3k;250k;	1,589;1,650;1,589;1,146;	0		10,727
sayhop	1,517	250k	1,146	0	12	887;1,517;907;1,396;1,517;430;1,517;0;87;1,450;44;1,517;	26.7k;250k;5,712;436;250k;643;250k;75;281;574;95;250k;	2,665;1,146;1,019;279;1,146;837;1,146;95;452;868;854;1,146;	0		15,566
sayhop	1,517	250k	1,146	1	6	887;524;348;524;1,517;166;	26.7k;333k;393;333k;250k;298;	2,664;549;382;549;1,146;132;	0		20,823
sayhop	1,517	250k	1,146	1	9	763;887;1,517;9;198;8;0;64;1,517;	1,667;26.7k;250k;293;569;164;1;16.8k;250k;	207;2,664;1,146;310;526;1,663;8;53;1,146;	6	6612419,618,9321,0785,449216	17,924
sayhop	1,517	250k	1,146	1	10	164;1,517;10;558;488;77;1,013;1,517;77;1,400;	45k;250k;260;436;1,224;171;353;250k;625;421;	1,280;1,146;851;323;1,200;1,119;452;1,146;580;886;	0		10,803
sayhop	1,517	250k	1,146	1	14	887;1,013;488;1,013;346;102;1,517;64;1,517;64;1,517;64;1,517;	26.7k;353;1,150;353;5,200;426;250k;16.8k;250k;16.8k;250k;16.8k;250k;	2,664;452;916;452;2,393;695;1,146;53;1,146;53;1,146;53;1,146;	3	6612419,618,933	13,129
sayhop	1,517	250k	1,146	1	9	887;886;351;77;1,517;1,517;655;1,517;1,517;	26.7k;3,262;350;171;250k;250k;495;250k;250k;	2,664;253;577;1,119;1,146;1,146;450;1,146;1,146;	0		6,467
sayhop	1,517	250k	1,146	1	19	886;0;620;977;1,517;20;20;394;420;420;1,013;1,517;420;420;208;1,517;1,517;394;420;	3,262;107;182;840;250k;81;81;371;593;593;353;250k;593;593;1,236;250k;250k;371;593;	253;30;314;326;1,146;101;101;355;297;297;452;1,146;297;297;215;1,146;1,146;355;297;	0		10,616
sayhop	1,517	250k	1,146	0	8	600;78;1,517;1,837;1,517;524;1,517;751;	10.4k;62;250k;789;250k;333k;250k;1,363;	2,069;121;1,146;1,318;1,146;549;1,146;1,337;	0		15,441
sayhop	1,517	250k	1,146	1	9	2,057;1,517;823;185;122;2,057;2,057;185;1;	7,748;250k;465;265;296k;7,748;7,748;821;4;	1,104;1,146;766;364;1,377;1,104;1,104;574;42;	4	4,236,850289,697,413	9,280
sayhop	1,517	250k	1,146	0	10	1,517;524;1,517;524;113;366;1,079;1,517;524;64;	250k;333k;250k;333k;193;1,313;2,540;250k;333k;16.8k;	1,146;549;1,146;549;306;1,356;1,011;1,146;549;53;	0		17,787
sayhop	1,517	250k	1,146	0	8	200;1,517;1,517;495;495;1,629;51;1,517;	195;250k;250k;2,611;2,611;1,385;206;250k;	263;1,146;1,146;1,294;1,294;1,355;1,134;1,146;	0		20,008
sayhop	1,517	250k	1,146	0	5	64;459;1,517;524;7;	16.8k;316;250k;333k;263;	53;1,512;1,146;549;1,036;	0		11,896
sayhop	1,517	250k	1,146	0	16	1,032;499;129;1,105;1,517;55;595;178;496;524;217;120;64;1,517;36;999;	695;1,161;215;722;250k;472;785;153;538;333k;1,170;926;197;250k;266;229;	1,033;906;744;1,562;1,146;1,022;525;302;422;549;1,160;1,331;308;1,146;96;202;	0		21,722
sayhop	1,517	250k	1,146	0	3	1,517;3;524;	250k;2,632;333k;	1,146;6,487;549;	1		11,017
sayhop	1,517	250k	1,146	1	15	1,517;1,517;234;271;89;923;1,687;1,242;1,517;524;831;348;252;1,517;	250k;250k;233;485;1,064;1,514;873;1,498;250k;333k;319;656;220k;250k;	1,146;1,146;1,166;856;1,037;372;819;464;1,146;549;661;1,472;406;1,146;	0		13,931
sayhop	1,517	250k	1,146	0	9	461;461;897;1,517;524;1,517;1,517;124;1,517;	9,417;9,417;728;250k;333k;250k;250k;246;250k;	3,666;3,666;1,104;1,146;549;1,146;1,146;556;1,146;	0		10,804
sayhop	1,517	250k	1,146	0	17	461;897;461;897;366;1;1,388;355;143;1,517;1,517;287;461;355;1,517;	9,417;728;9,417;728;267;6;360;1,298;236;250k;250k;247;9,417;1,298;250k;	3,666;1,104;3,666;1,104;330;14;321;676;684;1,146;1,146;224;3,666;676;1,146;	0		14,483
sayhop	1,517	250k	1,146	1	10	1,517;524;1,517;1,014;854;1,517;854;36;938;480;	250k;333k;250k;292;240;250k;240;176;3m;170;	1,146;549;1,146;677;669;1,146;669;521;1,292;550;	0		14,456
sayhop	1,517	250k	1,146	0	6	1,300;1,300;1,517;11;524;249;	91k;91k;250k;1,038;333k;638;	1,480;1,480;1,146;568;549;458;	0		10,917
iamsarahgrafferty	1,945	1.4m	601	1	15	73;3,821;772;194;47;469;201;640;26;157;1,945;351;825;344;6;	5,712;3.6m;146k;222;67;298;1,292;2,056;249;333;1.4m;538;1.1m;241;133;	13;587;625;391;239;293;103;828;657;144;601;587;16;674;387;	2	25,683961,853	240,068
iamsarahgrafferty	1,945	1.4m	601	0	7	108;825;149;428;193;228;2;	1,403;1.1m;377;1,059;103;1.7m;69;	861;16;483;719;266;340;75;	0		312,225
iamsarahgrafferty	1,945	1.4m	601	1	9	3,821;73;2,138;373;2,306;22;1,023;146;682;	3.6m;5,712;462;345;91;475;402;96;436;	587;13;726;1,240;117;2,596;1,549;119;1,310;	0		112,273
iamsarahgrafferty	1,945	1.4m	601	1	11	1,162;228;613;1,945;0;306;416;554;281;1,945;158;	126k;1.7m;928k;1.4m;458;403k;245;584;226;1.4m;291;	174;340;137;601;2,666;135;459;380;91;601;402;	2	2,821,69383,883,795	32,675
iamsarahgrafferty	1,945	1.4m	601	1	9	780;29;504;56;307;409;124;587;1,945;	268;173;514;830;708;1,398;565;901;1.4m;	571;166;720;784;669;705;364;832;601;	2	3683,883,802	53,489
